TimeStamp, CellandDirection, BSSID, SSID, Strength
1520607846632,C14D3,50:0f:80:d8:f4:21,TUvisitor, -73
1520607846632,C14D3,50:0f:80:fd:84:4f,eduroam, -72
1520607846632,C14D3,38:90:a5:37:42:df,eduroam, -87
1520607846632,C14D3,50:0f:80:c0:ce:22,tudelft-dastud, -50
1520607846632,C14D3,38:90:a5:20:e9:01,TUvisitor, -59
1520607846632,C14D3,50:0f:80:fe:49:0e,TUvisitor, -87
1520607846632,C14D3,38:90:a5:9d:1b:1f,eduroam, -80
1520607846632,C14D3,38:90:a5:00:09:4d,tudelft-dastud, -90
1520607846632,C14D3,50:0f:80:d8:f4:22,tudelft-dastud, -73
1520607846632,C14D3,50:0f:80:c4:60:0e,TUvisitor, -67
1520607846632,C14D3,50:0f:80:fe:49:0d,tudelft-dastud, -88
1520607846632,C14D3,50:0f:80:c0:ce:2d,tudelft-dastud, -51
1522845901909,C14D3,50:0f:80:c4:5f:6d,tudelft-dastud, -69
1522845901909,C14D3,50:0f:80:c4:5f:6e,TUvisitor, -69
1522845901909,C14D3,50:0f:80:c4:5f:9e,TUvisitor, -84
1522845901909,C14D3,50:0f:80:c0:ce:20,eduroam, -51
1522845901909,C14D3,50:0f:80:fd:84:4d,tudelft-dastud, -87
1522845901909,C14D3,50:0f:80:c4:60:0d,tudelft-dastud, -70
1522845901909,C14D3,50:0f:80:d8:f3:72,tudelft-dastud, -69
1522845901909,C14D3,38:90:a5:8c:93:ee,TUvisitor, -85
1522845901909,C14D3,50:0f:80:fd:7f:bf,eduroam, -70
1522845901909,C14D3,50:0f:80:fd:85:01,TUvisitor, -80
1522845901909,C14D3,50:0f:80:fd:7f:bd,tudelft-dastud, -70
1522845901909,C14D3,50:0f:80:fd:7f:5e,TUvisitor, -85
1522845901909,C14D3,38:90:a5:8c:93:ed,tudelft-dastud, -85
1522845901909,C14D3,e0:3f:49:09:d9:9c,TRIBLER, -91
1522845901909,C14D3,50:0f:80:c4:60:02,tudelft-dastud, -68
1522845901909,C14D3,38:90:a5:9d:1b:1d,tudelft-dastud, -79
1522845901909,C14D3,38:90:a5:20:e9:00,eduroam, -60
1522845901909,C14D3,50:0f:80:fe:3f:8e,TUvisitor, -74
1522845901909,C14D3,38:90:a5:37:46:9f,eduroam, -78
1522845901909,C14D3,50:0f:80:e3:7a:fd,tudelft-dastud, -87
1522845901909,C14D3,50:0f:80:fd:7f:be,TUvisitor, -70
1522845901909,C14D3,50:0f:80:fe:3f:82,tudelft-dastud, -74
1522845901909,C14D3,38:90:a5:9d:1a:ee,TUvisitor, -85
1522845901909,C14D3,50:0f:80:c0:ce:2e,TUvisitor, -50
1522845901909,C14D3,50:0f:80:e3:7a:fe,TUvisitor, -88
1522845901909,C14D3,38:90:a5:20:f1:1d,tudelft-dastud, -88
1522845901909,C14D3,50:0f:80:d8:f4:2e,TUvisitor, -85
1522845901909,C14D3,38:90:a5:8c:93:ef,eduroam, -85
1522845901909,C14D3,38:90:a5:8c:93:e1,TUvisitor, -75
1522845901909,C14D3,50:0f:80:d8:ee:01,TUvisitor, -73
1522845901909,C14D3,38:90:a5:91:7f:8d,tudelft-dastud, -89
1522845901909,C14D3,38:90:a5:00:01:8d,tudelft-dastud, -92
1522845901909,C14D3,50:0f:80:fe:3f:8d,tudelft-dastud, -75
1522845901909,C14D3,50:0f:80:c4:5f:9f,eduroam, -84
1522845901909,C14D3,50:0f:80:c0:ce:2f,eduroam, -51
1522845901909,C14D3,50:0f:80:c4:5f:61,TUvisitor, -65
1522845901909,C14D3,50:0f:80:c0:ce:21,TUvisitor, -51
1522845901909,C14D3,50:0f:80:fd:85:ce,TUvisitor, -85
1522845901909,C14D3,38:90:a5:20:e9:0f,eduroam, -67
1522845901909,C14D3,50:0f:80:d8:f3:70,eduroam, -69
1522845901909,C14D3,50:0f:80:c4:60:01,TUvisitor, -68
1522845901909,C14D3,50:0f:80:c4:5f:91,TUvisitor, -73
1522845901909,C14D3,50:0f:80:d8:f4:21,TUvisitor, -69
1522845901909,C14D3,50:0f:80:d8:f4:20,eduroam, -69
1522845901909,C14D3,38:90:a5:37:46:9e,TUvisitor, -76
1522845901909,C14D3,50:0f:80:fd:84:4f,eduroam, -86
1522845901909,C14D3,38:90:a5:37:46:9d,tudelft-dastud, -78
1522845901909,C14D3,50:0f:80:e3:7a:ff,eduroam, -87
1522845901909,C14D3,38:90:a5:20:e9:0e,TUvisitor, -68
1522845901909,C14D3,50:0f:80:fd:7f:b0,eduroam, -71
1522845901909,C14D3,50:0f:80:d8:ee:0e,TUvisitor, -77
1522845901909,C14D3,38:90:a5:9d:1b:1e,TUvisitor, -78
1522845901909,C14D3,50:0f:80:e3:79:6e,TUvisitor, -78
1522845901909,C14D3,50:0f:80:c0:ce:22,tudelft-dastud, -51
1522845901909,C14D3,50:0f:80:fd:84:4e,TUvisitor, -84
1522845901909,C14D3,50:0f:80:c9:58:71,TUvisitor, -69
1522845901909,C14D3,38:90:a5:20:e9:01,TUvisitor, -59
1522845901909,C14D3,50:0f:80:fe:49:0e,TUvisitor, -83
1522845901909,C14D3,38:90:a5:91:7f:8e,TUvisitor, -88
1522845901909,C14D3,50:0f:80:c4:60:0f,eduroam, -69
1522845901909,C14D3,38:90:a5:9d:1b:1f,eduroam, -80
1522845901909,C14D3,50:0f:80:fe:3f:8f,eduroam, -76
1522845901909,C14D3,50:0f:80:c0:d6:8f,eduroam, -85
1522845901909,C14D3,50:0f:80:c4:5f:6f,eduroam, -68
1522845901909,C14D3,50:0f:80:c4:5f:9d,tudelft-dastud, -85
1522845901909,C14D3,38:90:a5:9d:1a:ed,tudelft-dastud, -85
1522845901909,C14D3,50:0f:80:c4:60:0e,TUvisitor, -70
1522845901909,C14D3,50:0f:80:c0:ce:2d,tudelft-dastud, -52
1522845886906,C14D3,50:0f:80:fd:85:0f,eduroam, -82
1522845886906,C14D3,50:0f:80:c4:5f:6d,tudelft-dastud, -73
1522845886906,C14D3,50:0f:80:c4:5f:60,eduroam, -64
1522845886906,C14D3,50:0f:80:c4:5f:6e,TUvisitor, -72
1522845886906,C14D3,38:90:a5:20:e9:0d,tudelft-dastud, -71
1522845886906,C14D3,50:0f:80:c4:5f:9e,TUvisitor, -82
1522845886906,C14D3,50:0f:80:c0:ce:20,eduroam, -48
1522845886906,C14D3,50:0f:80:fd:84:4d,tudelft-dastud, -86
1522845886906,C14D3,50:0f:80:c4:60:0d,tudelft-dastud, -67
1522845886906,C14D3,50:0f:80:d8:f3:72,tudelft-dastud, -69
1522845886906,C14D3,50:0f:80:fd:85:cf,eduroam, -85
1522845886906,C14D3,50:0f:80:fd:7f:5d,tudelft-dastud, -87
1522845886906,C14D3,38:90:a5:8c:93:ee,TUvisitor, -83
1522845886906,C14D3,38:90:a5:00:09:4e,TUvisitor, -89
1522845886906,C14D3,50:0f:80:d8:ee:0f,eduroam, -76
1522845886906,C14D3,50:0f:80:fd:7f:bf,eduroam, -69
1522845886906,C14D3,50:0f:80:e3:79:6d,tudelft-dastud, -82
1522845886906,C14D3,50:0f:80:fd:7f:bd,tudelft-dastud, -69
1522845886906,C14D3,38:90:a5:8c:93:ed,tudelft-dastud, -82
1522845886906,C14D3,50:0f:80:fd:7f:5e,TUvisitor, -85
1522845886906,C14D3,e0:3f:49:09:d9:9c,TRIBLER, -92
1522845886906,C14D3,38:90:a5:20:e9:02,tudelft-dastud, -60
1522845886906,C14D3,38:90:a5:20:f0:ff,eduroam, -83
1522845886906,C14D3,50:0f:80:fd:85:cd,tudelft-dastud, -86
1522845886906,C14D3,38:90:a5:20:e9:00,eduroam, -61
1522845886906,C14D3,50:0f:80:fe:3f:8e,TUvisitor, -79
1522845886906,C14D3,38:90:a5:37:46:9f,eduroam, -81
1522845886906,C14D3,38:90:a5:37:46:90,eduroam, -73
1522845886906,C14D3,50:0f:80:e3:7a:fd,tudelft-dastud, -85
1522845886906,C14D3,50:0f:80:fd:7f:be,TUvisitor, -69
1522845886906,C14D3,38:90:a5:20:f1:1f,eduroam, -87
1522845886906,C14D3,50:0f:80:c4:5f:7d,tudelft-dastud, -86
1522845886906,C14D3,38:90:a5:9d:1a:ee,TUvisitor, -87
1522845886906,C14D3,50:0f:80:c0:ce:2e,TUvisitor, -51
1522845886906,C14D3,50:0f:80:e3:7a:fe,TUvisitor, -86
1522845886906,C14D3,38:90:a5:20:f1:1d,tudelft-dastud, -87
1522845886906,C14D3,50:0f:80:fd:85:0e,TUvisitor, -82
1522845886906,C14D3,38:90:a5:8c:93:ef,eduroam, -82
1522845886906,C14D3,50:0f:80:d8:f4:2e,TUvisitor, -83
1522845886906,C14D3,38:90:a5:8c:93:e1,TUvisitor, -77
1522845886906,C14D3,50:0f:80:d8:ee:01,TUvisitor, -74
1522845886906,C14D3,50:0f:80:fe:3f:8d,tudelft-dastud, -78
1522845886906,C14D3,50:0f:80:fd:85:0d,tudelft-dastud, -81
1522845886906,C14D3,50:0f:80:d8:f3:71,TUvisitor, -68
1522845886906,C14D3,50:0f:80:c0:ce:2f,eduroam, -50
1522845886906,C14D3,50:0f:80:c4:5f:61,TUvisitor, -64
1522845886906,C14D3,50:0f:80:c0:ce:21,TUvisitor, -48
1522845886906,C14D3,38:90:a5:91:7f:8f,eduroam, -91
1522845886906,C14D3,50:0f:80:c4:5f:7e,TUvisitor, -88
1522845886906,C14D3,50:0f:80:fd:85:ce,TUvisitor, -85
1522845886906,C14D3,38:90:a5:20:e9:0f,eduroam, -71
1522845886906,C14D3,38:90:a5:00:09:4f,eduroam, -88
1522845886906,C14D3,38:90:a5:37:46:92,tudelft-dastud, -74
1522845886906,C14D3,50:0f:80:fd:7f:b1,TUvisitor, -75
1522845886906,C14D3,50:0f:80:d8:f4:21,TUvisitor, -82
1522845886906,C14D3,38:90:a5:37:46:9e,TUvisitor, -81
1522845886906,C14D3,50:0f:80:fe:3f:81,TUvisitor, -77
1522845886906,C14D3,38:90:a5:37:46:9d,tudelft-dastud, -81
1522845886906,C14D3,50:0f:80:e3:7a:ff,eduroam, -86
1522845886906,C14D3,38:90:a5:20:e9:0e,TUvisitor, -71
1522845886906,C14D3,50:0f:80:d8:ee:0e,TUvisitor, -77
1522845886906,C14D3,50:0f:80:c0:ce:22,tudelft-dastud, -48
1522845886906,C14D3,50:0f:80:fd:84:4e,TUvisitor, -86
1522845886906,C14D3,38:90:a5:20:e9:01,TUvisitor, -59
1522845886906,C14D3,50:0f:80:d8:f4:2d,tudelft-dastud, -83
1522845886906,C14D3,50:0f:80:fe:49:0e,TUvisitor, -87
1522845886906,C14D3,50:0f:80:c4:60:0f,eduroam, -67
1522845886906,C14D3,38:90:a5:9d:1b:1f,eduroam, -80
1522845886906,C14D3,38:90:a5:37:46:91,TUvisitor, -74
1522845886906,C14D3,50:0f:80:fe:3f:8f,eduroam, -78
1522845886906,C14D3,50:0f:80:c4:5f:9d,tudelft-dastud, -82
1522845886906,C14D3,50:0f:80:c4:60:0e,TUvisitor, -68
1522845886906,C14D3,50:0f:80:c0:ce:2d,tudelft-dastud, -50
1522845906912,C14D3,50:0f:80:fd:85:0f,eduroam, -83
1522845906912,C14D3,50:0f:80:c4:5f:6d,tudelft-dastud, -68
1522845906912,C14D3,50:0f:80:c4:5f:60,eduroam, -61
1522845906912,C14D3,50:0f:80:c4:5f:6e,TUvisitor, -67
1522845906912,C14D3,50:0f:80:d8:f3:7d,tudelft-dastud, -76
1522845906912,C14D3,38:90:a5:20:e9:0d,tudelft-dastud, -65
1522845906912,C14D3,50:0f:80:c4:5f:9e,TUvisitor, -83
1522845906912,C14D3,50:0f:80:c0:ce:20,eduroam, -50
1522845906912,C14D3,50:0f:80:c4:5f:90,eduroam, -77
1522845906912,C14D3,50:0f:80:c4:60:0d,tudelft-dastud, -71
1522845906912,C14D3,50:0f:80:fd:85:cf,eduroam, -81
1522845906912,C14D3,50:0f:80:fd:7f:5d,tudelft-dastud, -85
1522845906912,C14D3,38:90:a5:8c:93:ee,TUvisitor, -83
1522845906912,C14D3,50:0f:80:d8:f3:7e,TUvisitor, -78
1522845906912,C14D3,38:90:a5:00:09:4e,TUvisitor, -88
1522845906912,C14D3,50:0f:80:e3:79:6d,tudelft-dastud, -79
1522845906912,C14D3,50:0f:80:c4:60:00,eduroam, -72
1522845906912,C14D3,50:0f:80:e3:79:6f,eduroam, -80
1522845906912,C14D3,50:0f:80:c0:d6:8e,TUvisitor, -89
1522845906912,C14D3,50:0f:80:fd:7f:bd,tudelft-dastud, -70
1522845906912,C14D3,50:0f:80:fd:7f:5e,TUvisitor, -84
1522845906912,C14D3,e0:3f:49:09:d9:9c,TRIBLER, -93
1522845906912,C14D3,38:90:a5:20:f0:ff,eduroam, -80
1522845906912,C14D3,50:0f:80:c4:60:02,tudelft-dastud, -72
1522845906912,C14D3,50:0f:80:fd:7f:5f,eduroam, -86
1522845906912,C14D3,38:90:a5:9d:1b:1d,tudelft-dastud, -79
1522845906912,C14D3,38:90:a5:20:e9:00,eduroam, -61
1522845906912,C14D3,38:90:a5:9d:1a:e1,TUvisitor, -67
1522845906912,C14D3,50:0f:80:fe:3f:8e,TUvisitor, -75
1522845906912,C14D3,38:90:a5:37:46:9f,eduroam, -76
1522845906912,C14D3,38:90:a5:37:46:90,eduroam, -72
1522845906912,C14D3,50:0f:80:e3:7a:fd,tudelft-dastud, -87
1522845906912,C14D3,50:0f:80:fd:7f:be,TUvisitor, -71
1522845906912,C14D3,38:90:a5:9d:1a:ee,TUvisitor, -84
1522845906912,C14D3,38:90:a5:20:f0:fd,tudelft-dastud, -80
1522845906912,C14D3,50:0f:80:c9:58:70,eduroam, -74
1522845906912,C14D3,50:0f:80:c0:ce:2e,TUvisitor, -51
1522845906912,C14D3,50:0f:80:d8:ee:0d,tudelft-dastud, -78
1522845906912,C14D3,50:0f:80:d8:f3:7f,eduroam, -78
1522845906912,C14D3,50:0f:80:e3:7a:fe,TUvisitor, -87
1522845906912,C14D3,38:90:a5:8c:93:ef,eduroam, -82
1522845906912,C14D3,50:0f:80:d8:f4:2e,TUvisitor, -85
1522845906912,C14D3,50:0f:80:fe:3f:8d,tudelft-dastud, -75
1522845906912,C14D3,50:0f:80:c4:5f:9f,eduroam, -82
1522845906912,C14D3,50:0f:80:fd:85:0d,tudelft-dastud, -85
1522845906912,C14D3,50:0f:80:c0:d6:8d,tudelft-dastud, -89
1522845906912,C14D3,50:0f:80:d8:f3:71,TUvisitor, -68
1522845906912,C14D3,50:0f:80:c0:ce:2f,eduroam, -51
1522845906912,C14D3,50:0f:80:c4:5f:61,TUvisitor, -62
1522845906912,C14D3,50:0f:80:c0:ce:21,TUvisitor, -50
1522845906912,C14D3,50:0f:80:c4:5f:7e,TUvisitor, -87
1522845906912,C14D3,50:0f:80:fd:85:ce,TUvisitor, -83
1522845906912,C14D3,38:90:a5:20:e9:0f,eduroam, -67
1522845906912,C14D3,38:90:a5:00:09:4f,eduroam, -88
1522845906912,C14D3,50:0f:80:fd:84:41,TUvisitor, -77
1522845906912,C14D3,50:0f:80:d8:f4:21,TUvisitor, -71
1522845906912,C14D3,38:90:a5:37:46:9e,TUvisitor, -77
1522845906912,C14D3,38:90:a5:37:46:9d,tudelft-dastud, -77
1522845906912,C14D3,50:0f:80:e3:7a:ff,eduroam, -88
1522845906912,C14D3,38:90:a5:20:e9:0e,TUvisitor, -65
1522845906912,C14D3,50:0f:80:fd:7f:b0,eduroam, -71
1522845906912,C14D3,50:0f:80:d8:ee:0e,TUvisitor, -77
1522845906912,C14D3,38:90:a5:9d:1b:1e,TUvisitor, -79
1522845906912,C14D3,50:0f:80:e3:79:6e,TUvisitor, -79
1522845906912,C14D3,50:0f:80:c0:ce:22,tudelft-dastud, -51
1522845906912,C14D3,50:0f:80:fd:84:4e,TUvisitor, -81
1522845906912,C14D3,38:90:a5:9d:1a:e2,tudelft-dastud, -68
1522845906912,C14D3,e0:3f:49:09:d9:98,TRIBLER, -72
1522845906912,C14D3,50:0f:80:c9:58:71,TUvisitor, -74
1522845906912,C14D3,38:90:a5:20:e9:01,TUvisitor, -61
1522845906912,C14D3,50:0f:80:fe:49:0e,TUvisitor, -85
1522845906912,C14D3,50:0f:80:c4:60:0f,eduroam, -71
1522845906912,C14D3,38:90:a5:9d:1b:1f,eduroam, -80
1522845906912,C14D3,38:90:a5:37:46:91,TUvisitor, -73
1522845906912,C14D3,50:0f:80:fe:47:cf,eduroam, -90
1522845906912,C14D3,50:0f:80:fe:3f:8f,eduroam, -75
1522845906912,C14D3,50:0f:80:c4:5f:6f,eduroam, -69
1522845906912,C14D3,50:0f:80:c4:5f:9d,tudelft-dastud, -82
1522845906912,C14D3,38:90:a5:00:09:4d,tudelft-dastud, -89
1522845906912,C14D3,50:0f:80:d8:f4:22,tudelft-dastud, -71
1522845906912,C14D3,38:90:a5:9d:1a:ed,tudelft-dastud, -87
1522845906912,C14D3,50:0f:80:c4:60:0e,TUvisitor, -71
1522845906912,C14D3,50:0f:80:c0:ce:2d,tudelft-dastud, -50
1522845911904,C14D3,50:0f:80:fd:85:0f,eduroam, -82
1522845911904,C14D3,50:0f:80:c4:5f:6d,tudelft-dastud, -70
1522845911904,C14D3,50:0f:80:fd:84:42,tudelft-dastud, -76
1522845911904,C14D3,50:0f:80:c4:5f:6e,TUvisitor, -70
1522845911904,C14D3,38:90:a5:20:e9:0d,tudelft-dastud, -66
1522845911904,C14D3,50:0f:80:c4:5f:9e,TUvisitor, -85
1522845911904,C14D3,50:0f:80:c0:ce:20,eduroam, -50
1522845911904,C14D3,50:0f:80:c4:60:0d,tudelft-dastud, -69
1522845911904,C14D3,50:0f:80:fd:7f:5d,tudelft-dastud, -85
1522845911904,C14D3,50:0f:80:fd:85:cf,eduroam, -86
1522845911904,C14D3,38:90:a5:8c:93:ee,TUvisitor, -83
1522845911904,C14D3,38:90:a5:00:09:4e,TUvisitor, -89
1522845911904,C14D3,50:0f:80:d8:ee:0f,eduroam, -77
1522845911904,C14D3,50:0f:80:fd:7f:bf,eduroam, -70
1522845911904,C14D3,50:0f:80:e3:79:6d,tudelft-dastud, -80
1522845911904,C14D3,50:0f:80:c4:60:00,eduroam, -69
1522845911904,C14D3,50:0f:80:c4:5f:7f,eduroam, -87
1522845911904,C14D3,50:0f:80:e3:79:6f,eduroam, -78
1522845911904,C14D3,38:90:a5:8c:93:ed,tudelft-dastud, -83
1522845911904,C14D3,50:0f:80:fd:7f:5e,TUvisitor, -87
1522845911904,C14D3,e0:3f:49:09:d9:9c,TRIBLER, -92
1522845911904,C14D3,38:90:a5:20:e9:02,tudelft-dastud, -61
1522845911904,C14D3,38:90:a5:20:f0:ff,eduroam, -82
1522845911904,C14D3,38:90:a5:9d:1b:1d,tudelft-dastud, -78
1522845911904,C14D3,38:90:a5:20:e9:00,eduroam, -75
1522845911904,C14D3,50:0f:80:fe:3f:8e,TUvisitor, -75
1522845911904,C14D3,38:90:a5:37:46:9f,eduroam, -77
1522845911904,C14D3,50:0f:80:e3:7a:fd,tudelft-dastud, -88
1522845911904,C14D3,50:0f:80:fd:7f:be,TUvisitor, -70
1522845911904,C14D3,38:90:a5:20:f1:1f,eduroam, -90
1522845911904,C14D3,38:90:a5:9d:1a:ee,TUvisitor, -85
1522845911904,C14D3,50:0f:80:c0:ce:2e,TUvisitor, -51
1522845911904,C14D3,50:0f:80:d8:ee:0d,tudelft-dastud, -78
1522845911904,C14D3,50:0f:80:e3:7a:fe,TUvisitor, -87
1522845911904,C14D3,38:90:a5:8c:93:ef,eduroam, -83
1522845911904,C14D3,50:0f:80:d8:f4:2e,TUvisitor, -85
1522845911904,C14D3,50:0f:80:d8:ee:01,TUvisitor, -71
1522845911904,C14D3,50:0f:80:fe:3f:8d,tudelft-dastud, -75
1522845911904,C14D3,50:0f:80:c4:5f:9f,eduroam, -86
1522845911904,C14D3,50:0f:80:d8:ee:02,tudelft-dastud, -73
1522845911904,C14D3,50:0f:80:d8:f3:71,TUvisitor, -68
1522845911904,C14D3,50:0f:80:c0:ce:2f,eduroam, -50
1522845911904,C14D3,50:0f:80:c4:5f:61,TUvisitor, -63
1522845911904,C14D3,50:0f:80:c0:ce:21,TUvisitor, -50
1522845911904,C14D3,50:0f:80:fd:7f:b2,tudelft-dastud, -71
1522845911904,C14D3,38:90:a5:00:09:4f,eduroam, -89
1522845911904,C14D3,38:90:a5:37:46:9e,TUvisitor, -78
1522845911904,C14D3,38:90:a5:37:46:9d,tudelft-dastud, -78
1522845911904,C14D3,50:0f:80:e3:7a:ff,eduroam, -88
1522845911904,C14D3,38:90:a5:20:e9:0e,TUvisitor, -67
1522845911904,C14D3,38:90:a5:9d:1b:1e,TUvisitor, -77
1522845911904,C14D3,50:0f:80:d8:ee:0e,TUvisitor, -78
1522845911904,C14D3,50:0f:80:c0:ce:22,tudelft-dastud, -50
1522845911904,C14D3,50:0f:80:c9:58:71,TUvisitor, -68
1522845911904,C14D3,50:0f:80:c9:58:7e,TUvisitor, -84
1522845911904,C14D3,50:0f:80:d8:f4:2d,tudelft-dastud, -84
1522845911904,C14D3,50:0f:80:fe:49:0e,TUvisitor, -83
1522845911904,C14D3,50:0f:80:e0:e6:dd,tudelft-dastud, -90
1522845911904,C14D3,38:90:a5:9d:1b:1f,eduroam, -75
1522845911904,C14D3,50:0f:80:fe:3f:8f,eduroam, -76
1522845911904,C14D3,38:90:a5:37:42:dd,tudelft-dastud, -90
1522845911904,C14D3,38:90:a5:37:42:de,TUvisitor, -90
1522845911904,C14D3,50:0f:80:c4:5f:6f,eduroam, -71
1522845911904,C14D3,50:0f:80:c4:5f:9d,tudelft-dastud, -85
1522845911904,C14D3,38:90:a5:00:09:4d,tudelft-dastud, -89
1522845911904,C14D3,38:90:a5:9d:1a:ed,tudelft-dastud, -87
1522845911904,C14D3,50:0f:80:c0:ce:2d,tudelft-dastud, -52
1522845916902,C14D3,50:0f:80:c4:5f:6d,tudelft-dastud, -66
1522845916902,C14D3,38:90:a5:20:e9:0d,tudelft-dastud, -67
1522845916902,C14D3,50:0f:80:c4:5f:9e,TUvisitor, -83
1522845916902,C14D3,50:0f:80:c0:ce:20,eduroam, -50
1522845916902,C14D3,50:0f:80:d8:f3:72,tudelft-dastud, -70
1522845916902,C14D3,50:0f:80:fd:7f:5d,tudelft-dastud, -86
1522845916902,C14D3,38:90:a5:8c:93:ee,TUvisitor, -84
1522845916902,C14D3,50:0f:80:d8:f3:7e,TUvisitor, -73
1522845916902,C14D3,38:90:a5:00:09:4e,TUvisitor, -88
1522845916902,C14D3,50:0f:80:fd:7f:bf,eduroam, -69
1522845916902,C14D3,50:0f:80:e3:79:6f,eduroam, -82
1522845916902,C14D3,38:90:a5:8c:93:ed,tudelft-dastud, -84
1522845916902,C14D3,e0:3f:49:09:d9:9c,TRIBLER, -90
1522845916902,C14D3,38:90:a5:9d:1b:1d,tudelft-dastud, -80
1522845916902,C14D3,38:90:a5:9d:1a:e1,TUvisitor, -67
1522845916902,C14D3,50:0f:80:fe:3f:8e,TUvisitor, -85
1522845916902,C14D3,50:0f:80:e3:7a:fd,tudelft-dastud, -86
1522845916902,C14D3,50:0f:80:fe:3f:82,tudelft-dastud, -76
1522845916902,C14D3,38:90:a5:9d:1a:ee,TUvisitor, -84
1522845916902,C14D3,50:0f:80:c9:58:70,eduroam, -68
1522845916902,C14D3,50:0f:80:c0:ce:2e,TUvisitor, -50
1522845916902,C14D3,50:0f:80:d8:ee:0d,tudelft-dastud, -77
1522845916902,C14D3,50:0f:80:e3:7a:fe,TUvisitor, -86
1522845916902,C14D3,38:90:a5:8c:93:ef,eduroam, -83
1522845916902,C14D3,50:0f:80:d8:f4:2e,TUvisitor, -85
1522845916902,C14D3,50:0f:80:d8:ee:01,TUvisitor, -75
1522845916902,C14D3,50:0f:80:fe:3f:8d,tudelft-dastud, -75
1522845916902,C14D3,50:0f:80:c4:5f:9f,eduroam, -82
1522845916902,C14D3,50:0f:80:c0:ce:2f,eduroam, -51
1522845916902,C14D3,50:0f:80:c0:ce:21,TUvisitor, -50
1522845916902,C14D3,38:90:a5:20:e9:0f,eduroam, -67
1522845916902,C14D3,38:90:a5:00:09:4f,eduroam, -89
1522845916902,C14D3,50:0f:80:c4:60:01,TUvisitor, -71
1522845916902,C14D3,38:90:a5:37:46:92,tudelft-dastud, -73
1522845916902,C14D3,50:0f:80:fd:7f:b1,TUvisitor, -71
1522845916902,C14D3,50:0f:80:c4:5f:91,TUvisitor, -73
1522845916902,C14D3,38:90:a5:37:46:9d,tudelft-dastud, -79
1522845916902,C14D3,50:0f:80:e3:7a:ff,eduroam, -88
1522845916902,C14D3,38:90:a5:9d:1a:e0,eduroam, -67
1522845916902,C14D3,50:0f:80:d8:ee:0e,TUvisitor, -77
1522845916902,C14D3,38:90:a5:9d:1b:1e,TUvisitor, -80
1522845916902,C14D3,50:0f:80:e3:79:6e,TUvisitor, -81
1522845916902,C14D3,50:0f:80:c0:ce:22,tudelft-dastud, -50
1522845916902,C14D3,50:0f:80:fd:84:4e,TUvisitor, -86
1522845916902,C14D3,38:90:a5:9d:1a:e2,tudelft-dastud, -67
1522845916902,C14D3,50:0f:80:c9:58:71,TUvisitor, -65
1522845916902,C14D3,50:0f:80:c9:58:7e,TUvisitor, -86
1522845916902,C14D3,50:0f:80:fe:47:cf,eduroam, -91
1522845916902,C14D3,50:0f:80:fe:3f:8f,eduroam, -75
1522845916902,C14D3,50:0f:80:c4:5f:6f,eduroam, -68
1522845916902,C14D3,50:0f:80:c4:5f:9d,tudelft-dastud, -82
1522845916902,C14D3,38:90:a5:00:09:4d,tudelft-dastud, -88
1522845916902,C14D3,38:90:a5:9d:1a:ed,tudelft-dastud, -83
1522845916902,C14D3,50:0f:80:c4:60:0e,TUvisitor, -69
1522845916902,C14D3,50:0f:80:c0:ce:2d,tudelft-dastud, -50
1522845896910,C14D3,50:0f:80:fd:85:0f,eduroam, -83
1522845896910,C14D3,50:0f:80:c4:5f:60,eduroam, -66
1522845896910,C14D3,50:0f:80:d8:f3:7d,tudelft-dastud, -78
1522845896910,C14D3,38:90:a5:20:e9:0d,tudelft-dastud, -72
1522845896910,C14D3,50:0f:80:c4:5f:9e,TUvisitor, -83
1522845896910,C14D3,50:0f:80:c0:ce:20,eduroam, -48
1522845896910,C14D3,50:0f:80:fd:84:4d,tudelft-dastud, -83
1522845896910,C14D3,50:0f:80:c4:60:0d,tudelft-dastud, -72
1522845896910,C14D3,50:0f:80:fd:7f:5d,tudelft-dastud, -85
1522845896910,C14D3,38:90:a5:8c:93:ee,TUvisitor, -84
1522845896910,C14D3,50:0f:80:d8:f3:7e,TUvisitor, -77
1522845896910,C14D3,38:90:a5:00:09:4e,TUvisitor, -89
1522845896910,C14D3,50:0f:80:d8:ee:0f,eduroam, -75
1522845896910,C14D3,50:0f:80:e3:79:6d,tudelft-dastud, -84
1522845896910,C14D3,50:0f:80:c4:60:00,eduroam, -72
1522845896910,C14D3,50:0f:80:c4:5f:7f,eduroam, -88
1522845896910,C14D3,50:0f:80:fd:7f:5e,TUvisitor, -86
1522845896910,C14D3,e0:3f:49:09:d9:9c,TRIBLER, -93
1522845896910,C14D3,38:90:a5:20:e9:02,tudelft-dastud, -62
1522845896910,C14D3,38:90:a5:20:f0:ff,eduroam, -82
1522845896910,C14D3,50:0f:80:c4:60:02,tudelft-dastud, -72
1522845896910,C14D3,38:90:a5:9d:1b:1d,tudelft-dastud, -80
1522845896910,C14D3,38:90:a5:20:e9:00,eduroam, -61
1522845896910,C14D3,38:90:a5:9d:1a:e1,TUvisitor, -68
1522845896910,C14D3,50:0f:80:fe:3f:8e,TUvisitor, -77
1522845896910,C14D3,38:90:a5:37:46:9f,eduroam, -75
1522845896910,C14D3,50:0f:80:e3:7a:fd,tudelft-dastud, -85
